Date,Close,Volume
2025-04-18,858.0,1022900
2025-04-21,847.0,1023000
2025-04-22,838.2,1023100
2025-04-23,831.6,1023200
2025-04-24,827.2,1023300
2025-04-25,825.0,1023400
2025-04-28,825.0,1023500
2025-04-29,827.2,1023600
2025-04-30,831.6,1023700
2025-05-01,838.2,1023800
2025-05-02,847.0,1023900
2025-05-05,836.0,1024000
2025-05-06,827.2,1024100
2025-05-07,820.6,1024200
2025-05-08,816.2,1024300
2025-05-09,814.0,1024400
2025-05-12,814.0,1024500
2025-05-13,816.2,1024600
2025-05-14,820.6,1024700
2025-05-15,827.2,1024800
2025-05-16,836.0,1024900
2025-05-19,825.0,1025000
2025-05-20,816.2,1025100
2025-05-21,809.6,1025200
2025-05-22,805.2,1025300
2025-05-23,803.0,1025400
2025-05-26,803.0,1025500
2025-05-27,805.2,1025600
2025-05-28,809.6,1025700
2025-05-29,816.2,1025800
2025-05-30,825.0,1025900
2025-06-02,814.0,1026000
2025-06-03,805.2,1026100
2025-06-04,798.6,1026200
2025-06-05,794.2,1026300
2025-06-06,792.0,1026400
2025-06-09,792.0,1026500
2025-06-10,794.2,1026600
2025-06-11,798.6,1026700
2025-06-12,805.2,1026800
2025-06-13,814.0,1026900
2025-06-16,803.0,1027000
2025-06-17,794.2,1027100
2025-06-18,787.6,1027200
2025-06-19,783.2,1027300
2025-06-20,781.0,1027400
2025-06-23,781.0,1027500
2025-06-24,783.2,1027600
2025-06-25,787.6,1027700
2025-06-26,794.2,1027800
2025-06-27,803.0,1027900
2025-06-30,792.0,1028000
2025-07-01,783.2,1028100
2025-07-02,776.6,1028200
2025-07-03,772.2,1028300
2025-07-04,770.0,1028400
2025-07-07,770.0,1028500
2025-07-08,772.2,1028600
2025-07-09,776.6,1028700
2025-07-10,783.2,1028800
2025-07-11,792.0,1028900
2025-07-14,781.0,1029000
2025-07-15,772.2,1029100
2025-07-16,765.6,1029200
2025-07-17,761.2,1029300
2025-07-18,759.0,1029400
2025-07-21,759.0,1029500
2025-07-22,761.2,1029600
2025-07-23,765.6,1029700
2025-07-24,772.2,1029800
2025-07-25,781.0,1029900
2025-07-28,770.0,1030000
2025-07-29,761.2,1030100
2025-07-30,754.6,1030200
2025-07-31,750.2,1030300
2025-08-01,748.0,1030400
2025-08-04,748.0,1030500
2025-08-05,750.2,1030600
2025-08-06,754.6,1030700
2025-08-07,761.2,1030800
2025-08-08,770.0,1030900
2025-08-11,759.0,1031000
2025-08-12,750.2,1031100
2025-08-13,743.6,1031200
2025-08-14,739.2,1031300
2025-08-15,737.0,1031400
2025-08-18,737.0,1031500
2025-08-19,739.2,1031600
2025-08-20,743.6,1031700
2025-08-21,750.2,1031800
2025-08-22,759.0,1031900
2025-08-25,748.0,1032000
2025-08-26,739.2,1032100
2025-08-27,732.6,1032200
2025-08-28,728.2,1032300
2025-08-29,726.0,1032400
2025-09-01,726.0,1032500
2025-09-02,728.2,1032600
2025-09-03,732.6,1032700
2025-09-04,739.2,1032800
2025-09-05,748.0,1032900
2025-09-08,737.0,1033000
2025-09-09,728.2,1033100
2025-09-10,721.6,1033200
2025-09-11,717.2,1033300
2025-09-12,715.0,1033400
2025-09-15,715.0,1033500
2025-09-16,717.2,1033600
2025-09-17,721.6,1033700
2025-09-18,728.2,1033800
2025-09-19,737.0,1033900
2025-09-22,726.0,1034000
2025-09-23,717.2,1034100
2025-09-24,710.6,1034200
2025-09-25,706.2,1034300
2025-09-26,704.0,1034400
2025-09-29,704.0,1034500
2025-09-30,706.2,1034600
2025-10-01,710.6,1034700
2025-10-02,717.2,1034800
2025-10-03,726.0,1034900
2025-10-06,715.0,1035000
2025-10-07,706.2,1035100
2025-10-08,699.6,1035200
2025-10-09,695.2,1035300
2025-10-10,693.0,1035400
2025-10-13,693.0,1035500
2025-10-14,695.2,1035600
2025-10-15,699.6,1035700
2025-10-16,706.2,1035800
2025-10-17,715.0,1035900
2025-10-20,704.0,1036000
2025-10-21,695.2,1036100
2025-10-22,688.6,1036200
2025-10-23,684.2,1036300
2025-10-24,682.0,1036400
2025-10-27,682.0,1036500
2025-10-28,684.2,1036600
2025-10-29,688.6,1036700
2025-10-30,695.2,1036800
2025-10-31,704.0,1036900
2025-11-03,693.0,1037000
2025-11-04,684.2,1037100
2025-11-05,677.6,1037200
2025-11-06,673.2,1037300
2025-11-07,671.0,1037400
2025-11-10,671.0,1037500
2025-11-11,673.2,1037600
2025-11-12,677.6,1037700
2025-11-13,684.2,1037800
2025-11-14,693.0,1037900
2025-11-17,682.0,1038000
2025-11-18,673.2,1038100
2025-11-19,666.6,1038200
2025-11-20,662.2,1038300
2025-11-21,660.0,1038400
2025-11-24,660.0,1038500
2025-11-25,662.2,1038600
2025-11-26,666.6,1038700
2025-11-27,673.2,1038800
2025-11-28,682.0,1038900
2025-12-01,671.0,1039000
2025-12-02,662.2,1039100
2025-12-03,655.6,1039200
2025-12-04,651.2,1039300
2025-12-05,649.0,1039400
2025-12-08,649.0,1039500
2025-12-09,651.2,1039600
2025-12-10,655.6,1039700
2025-12-11,662.2,1039800
2025-12-12,671.0,1039900
2025-12-15,660.0,1040000
2025-12-16,651.2,1040100
2025-12-17,644.6,1040200
2025-12-18,640.2,1040300
2025-12-19,638.0,1040400
2025-12-22,638.0,1040500
2025-12-23,640.2,1040600
2025-12-24,644.6,1040700
2025-12-25,651.2,1040800
2025-12-26,660.0,1040900
2025-12-29,649.0,1041000
2025-12-30,640.2,1041100
2025-12-31,633.6,1041200
2026-01-01,629.2,1041300
2026-01-02,627.0,1041400
2026-01-05,627.0,1041500
2026-01-06,629.2,1041600
2026-01-07,633.6,1041700
2026-01-08,640.2,1041800
2026-01-09,649.0,1041900
2026-01-12,638.0,1042000
2026-01-13,629.2,1042100
2026-01-14,622.6,1042200
2026-01-15,618.2,1042300
2026-01-16,616.0,1042400
2026-01-19,616.0,1042500
2026-01-20,618.2,1042600
2026-01-21,622.6,1042700
2026-01-22,629.2,1042800
2026-01-23,638.0,1042900
2026-01-26,627.0,1043000
2026-01-27,618.2,1043100
2026-01-28,611.6,1043200
2026-01-29,607.2,1043300
2026-01-30,605.0,1043400
2026-02-02,605.0,1043500
2026-02-03,607.2,1043600
2026-02-04,611.6,1043700
2026-02-05,618.2,1043800
2026-02-06,627.0,1043900
2026-02-09,616.0,1044000
2026-02-10,607.2,1044100
2026-02-11,600.6,1044200
2026-02-12,596.2,1044300
2026-02-13,594.0,1044400
2026-02-16,594.0,1044500
2026-02-17,596.2,1044600
2026-02-18,600.6,1044700
2026-02-19,607.2,1044800
2026-02-20,616.0,1044900
2026-02-23,605.0,1045000
2026-02-24,596.2,1045100
2026-02-25,589.6,1045200
2026-02-26,585.2,1045300
2026-02-27,583.0,1045400
2026-03-02,583.0,1045500
2026-03-03,585.2,1045600
2026-03-04,589.6,1045700
2026-03-05,596.2,1045800
2026-03-06,605.0,1045900
2026-03-09,594.0,1046000
2026-03-10,585.2,1046100
2026-03-11,578.6,1046200
2026-03-12,574.2,1046300
2026-03-13,572.0,1046400
2026-03-16,572.0,1046500
2026-03-17,574.2,1046600
2026-03-18,578.6,1046700
2026-03-19,585.2,1046800
2026-03-20,594.0,1046900
2026-03-23,583.0,1047000
2026-03-24,574.2,1047100
2026-03-25,567.6,1047200
2026-03-26,563.2,1047300
2026-03-27,561.0,1047400
2026-03-30,561.0,1047500
2026-03-31,563.2,1047600
2026-04-01,567.6,1047700
2026-04-02,574.2,1047800
2026-04-03,583.0,1047900
2026-04-06,572.0,1048000
2026-04-07,563.2,1048100
2026-04-08,556.6,1048200
2026-04-09,552.2,1048300
2026-04-10,550.0,1048400
2026-04-13,550.0,1048500
2026-04-14,552.2,1048600
2026-04-15,556.6,1048700
2026-04-16,563.2,1048800
2026-04-17,572.0,1048900
2026-04-20,561.0,1049000
2026-04-21,552.2,1049100
2026-04-22,545.6,1049200
2026-04-23,541.2,1049300
2026-04-24,539.0,1049400
2026-04-27,539.0,1049500
2026-04-28,541.2,1049600
2026-04-29,545.6,1049700
2026-04-30,552.2,1049800
2026-05-01,561.0,1049900
2026-05-04,550.0,1050000
2026-05-05,541.2,1050100
2026-05-06,534.6,1050200
2026-05-07,530.2,1050300
2026-05-08,528.0,1050400
2026-05-11,528.0,1050500
2026-05-12,530.2,1050600
2026-05-13,534.6,1050700
2026-05-14,541.2,1050800
2026-05-15,550.0,1050900
2026-05-18,539.0,1051000
2026-05-19,530.2,1051100
2026-05-20,523.6,1051200
2026-05-21,519.2,1051300
2026-05-22,517.0,1051400
2026-05-25,517.0,1051500
2026-05-26,519.2,1051600
2026-05-27,523.6,1051700
2026-05-28,530.2,1051800
2026-05-29,539.0,1051900
2026-06-01,528.0,1052000
2026-06-02,519.2,1052100
2026-06-03,512.6,1052200
2026-06-04,508.20000000000005,1052300
2026-06-05,506.00000000000006,1052400
2026-06-08,506.00000000000006,1052500
2026-06-09,508.20000000000005,1052600
2026-06-10,512.6,1052700
2026-06-11,519.2,1052800
2026-06-12,528.0,1052900
2026-06-15,517.0,1053000
2026-06-16,508.2,1053100
2026-06-17,501.59999999999997,1053200
2026-06-18,497.2,1053300
2026-06-19,495.0,1053400
